,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2015-02-05 07:08:59,799,20.7,22.7,0.0,451.5,0.0034216464213478602,0
2015-02-05 07:09:59,800,20.7,22.7,0.0,451.0,0.0034216464213478602,0
2015-02-05 07:11:00,801,20.7,22.7,0.0,455.666666666667,0.0034216464213478602,0
2015-02-05 07:12:00,802,20.7,22.7,0.0,457.5,0.0034216464213478602,0
2015-02-05 07:13:00,803,20.7,22.7,0.0,452.0,0.0034216464213478602,0
2015-02-05 07:14:00,804,20.7,22.65,0.0,451.0,0.00341406838754699,0
2015-02-05 07:14:59,805,20.7,22.6333333333333,0.0,454.666666666667,0.00341154241708903,0
2015-02-05 07:15:59,806,20.7,22.6,0.0,454.666666666667,0.0034064905373851198,0
2015-02-05 07:17:00,807,20.7,22.6,0.0,454.5,0.0034064905373851198,0
2015-02-05 07:18:00,808,20.7,22.6,0.0,456.0,0.0034064905373851198,0
2015-02-05 07:19:00,809,20.7,22.5,0.0,455.0,0.00339133538795165,0
2015-02-05 07:20:00,810,20.7,22.5,0.0,451.5,0.00339133538795165,0
2015-02-05 07:21:00,811,20.7,22.5,0.0,455.0,0.00339133538795165,0
2015-02-05 07:21:59,812,20.7,22.5,0.0,454.5,0.00339133538795165,0
2015-02-05 07:23:00,813,20.7,22.5,0.0,451.666666666667,0.00339133538795165,0
2015-02-05 07:24:00,814,20.7,22.5,0.0,453.5,0.00339133538795165,0
2015-02-05 07:25:00,815,20.7,22.5,0.0,456.5,0.00339133538795165,0
2015-02-05 07:25:59,816,20.7,22.5,0.0,457.0,0.00339133538795165,0
2015-02-05 07:27:00,817,20.7,22.5,0.0,454.0,0.00339133538795165,0
2015-02-05 07:27:59,818,20.7,22.5,0.0,453.5,0.00339133538795165,0
2015-02-05 07:28:59,819,20.7,22.5,0.0,457.0,0.00339133538795165,0
2015-02-05 07:30:00,820,20.7,22.445,0.0,459.0,0.0033830003688369898,0
2015-02-05 07:31:00,821,20.7,22.5,0.0,459.0,0.00339133538795165,0
2015-02-05 07:32:00,822,20.7,22.39,0.0,454.75,0.00337466557189241,0
2015-02-05 07:33:00,823,20.7,22.39,0.0,457.0,0.00337466557189241,0
2015-02-05 07:34:00,824,20.7,22.39,0.0,458.0,0.00337466557189241,0
2015-02-05 07:34:59,825,20.7,22.39,0.0,449.0,0.00337466557189241,0
2015-02-05 07:36:00,826,20.7,22.39,0.0,451.0,0.00337466557189241,0
2015-02-05 07:37:00,827,20.7,22.39,0.0,457.5,0.00337466557189241,0
2015-02-05 07:38:00,828,20.7,22.39,356.0,457.0,0.00337466557189241,1
2015-02-05 07:38:59,829,20.7,22.4175,426.0,460.25,0.0033788329425940007,0
2015-02-05 07:40:00,830,20.7,22.5,423.666666666667,465.333333333333,0.00339133538795165,0
2015-02-05 07:40:59,831,20.7,22.463333333333303,423.666666666667,472.666666666667,0.0033857786838558802,0
2015-02-05 07:41:59,832,20.7225,22.5,419.0,470.75,0.00339606511573662,1
2015-02-05 07:43:00,833,20.73,22.5,419.0,472.0,0.00339764298252023,1
2015-02-05 07:44:00,834,20.7225,22.525,419.0,470.5,0.0033998591468996,1
2015-02-05 07:45:00,835,20.7675,22.65,411.0,478.0,0.0034283707603882697,1
2015-02-05 07:46:00,836,20.79,22.79,411.0,492.0,0.00345448814144093,1
2015-02-05 07:46:59,837,20.815,22.8675,411.0,497.75,0.00347166969308452,1
2015-02-05 07:47:59,838,20.823333333333302,23.033333333333303,408.333333333333,499.0,0.0034987918481095897,1
2015-02-05 07:49:00,839,20.815,23.025,400.0,507.0,0.00349571521582248,1
2015-02-05 07:50:00,840,20.89,23.175,396.0,514.75,0.00353498716046155,1
2015-02-05 07:51:00,841,20.89,23.29,396.0,515.0,0.00355262881880505,1
2015-02-05 07:52:00,842,20.89,23.29,396.0,520.75,0.00355262881880505,1
2015-02-05 07:53:00,843,20.89,23.29,396.0,526.0,0.00355262881880505,1
2015-02-05 07:53:59,844,20.89,23.323333333333302,398.333333333333,527.0,0.0035577425289795603,1
2015-02-05 07:54:59,845,20.945,23.39,399.5,531.25,0.0035801303266757103,1
2015-02-05 07:56:00,846,20.963333333333303,23.463333333333303,413.0,536.0,0.0035954940794377397,1
2015-02-05 07:57:00,847,21.0,23.5,411.0,542.75,0.00360931921720166,1
2015-02-05 07:58:00,848,21.0,23.5,411.0,541.0,0.00360931921720166,1
2015-02-05 07:59:00,849,21.0,23.5666666666667,411.0,548.5,0.00361961800587205,1
2015-02-05 07:59:59,850,21.0,23.6,412.2,553.25,0.00362476752736239,1
2015-02-05 08:00:59,851,21.0,23.6,405.0,559.25,0.00362476752736239,1
2015-02-05 08:02:00,852,21.0,23.6,405.0,567.333333333333,0.00362476752736239,1
2015-02-05 08:03:00,853,21.0,23.7,405.0,569.0,0.0036402166004790796,1
2015-02-05 08:04:00,854,21.0,23.7,405.0,576.0,0.0036402166004790796,1
2015-02-05 08:05:00,855,21.025,23.7225,405.0,578.75,0.0036493286704895296,1
2015-02-05 08:06:00,856,21.025,23.7225,412.0,585.75,0.0036493286704895296,1
2015-02-05 08:06:59,857,21.05,23.745,419.0,590.0,0.00365845928385946,1
2015-02-05 08:08:00,858,21.025,23.7225,419.0,590.0,0.0036493286704895296,1
2015-02-05 08:09:00,859,21.1,23.76,419.0,587.666666666667,0.00367211235503663,1
2015-02-05 08:10:00,860,21.075,23.72,419.0,594.0,0.0036602355231557296,1
2015-02-05 08:10:59,861,21.033333333333303,23.6666666666667,419.0,602.333333333333,0.0036425651983171,1
2015-02-05 08:12:00,862,21.075,23.7675,419.0,611.0,0.0036676084723876205,1
2015-02-05 08:12:59,863,21.1,23.79,419.0,611.333333333333,0.00367677626792028,1
2015-02-05 08:13:59,864,21.1,23.79,419.0,613.0,0.00367677626792028,1
2015-02-05 08:15:00,865,21.1,23.73,419.0,615.0,0.0036674485116838396,1
2015-02-05 08:16:00,866,21.15,23.7225,419.0,615.75,0.0036776236802925203,1
2015-02-05 08:17:00,867,21.2,23.745,419.0,620.5,0.00369251536345345,1
2015-02-05 08:18:00,868,21.2,23.79,419.0,630.666666666667,0.00369955480346118,1
2015-02-05 08:19:00,869,21.2,23.79,419.0,640.5,0.00369955480346118,1
2015-02-05 08:19:59,870,21.26,23.856666666666698,423.666666666667,641.0,0.0037237495532429898,1
2015-02-05 08:21:00,871,21.29,23.865,422.5,650.75,0.00373196021214811,1
2015-02-05 08:22:00,872,21.29,23.89,422.5,650.5,0.00373589314251898,0
2015-02-05 08:23:00,873,21.29,23.89,419.0,651.0,0.00373589314251898,1
2015-02-05 08:23:59,874,21.323333333333302,23.926666666666698,428.333333333333,654.666666666667,0.00374936387120372,1
2015-02-05 08:25:00,875,21.29,24.0,424.6,664.25,0.0037531986235084204,1
2015-02-05 08:25:59,876,21.34,24.0,426.0,675.4,0.0037647932275629704,1
2015-02-05 08:26:59,877,21.29,24.05,429.5,675.0,0.00376106506766724,1
2015-02-05 08:28:00,878,21.29,24.1,419.0,679.0,0.0037689317096092204,1
2015-02-05 08:29:00,879,21.315,24.175,426.0,685.5,0.0037865681629285705,1
2015-02-05 08:30:00,880,21.29,24.2,419.0,689.333333333333,0.00378466558687248,1
2015-02-05 08:31:00,881,21.29,24.2,433.0,692.75,0.00378466558687248,1
2015-02-05 08:31:59,882,21.34,24.15,433.0,695.5,0.0037884665010815602,1
2015-02-05 08:32:59,883,21.323333333333302,24.1,433.0,693.333333333333,0.0037766905264209603,1
2015-02-05 08:34:00,884,21.29,24.1,433.0,694.25,0.0037689317096092204,1
2015-02-05 08:35:00,885,21.34,24.2225,433.0,703.0,0.0037999092253767205,1
2015-02-05 08:36:00,886,21.29,24.29,433.0,704.5,0.00379882675290265,1
2015-02-05 08:37:00,887,21.34,24.29,433.0,709.0,0.0038105631724511704,1
2015-02-05 08:38:00,888,21.34,24.29,433.0,721.5,0.0038105631724511704,1
2015-02-05 08:38:59,889,21.323333333333302,24.29,426.666666666667,727.0,0.0038066474867695602,1
2015-02-05 08:39:59,890,21.356666666666698,24.29,436.333333333333,733.0,0.00381448240765945,1
2015-02-05 08:41:00,891,21.365,24.29,429.0,736.25,0.0038164433572026204,1
2015-02-05 08:42:00,892,21.39,24.29,429.0,742.0,0.00382233153775034,1
2015-02-05 08:43:00,893,21.356666666666698,24.29,429.0,742.666666666667,0.00381448240765945,1
2015-02-05 08:44:00,894,21.323333333333302,24.29,434.0,737.0,0.0038066474867695602,1
2015-02-05 08:44:59,895,21.39,24.2675,444.0,739.25,0.00381876914698375,1
2015-02-05 08:45:59,896,21.323333333333302,24.29,444.0,752.0,0.0038066474867695602,1
2015-02-05 08:47:00,897,21.39,24.29,444.0,753.75,0.00382233153775034,1
2015-02-05 08:48:00,898,21.365,24.2225,441.75,746.25,0.0038057728697498397,1
2015-02-05 08:49:00,899,21.39,24.26,446.0,754.666666666667,0.00381758169240746,1
2015-02-05 08:50:00,900,21.39,24.26,439.0,755.333333333333,0.00381758169240746,1
2015-02-05 08:51:00,901,21.39,24.29,446.5,758.25,0.00382233153775034,1
2015-02-05 08:51:59,902,21.39,24.29,446.0,766.6,0.00382233153775034,1
2015-02-05 08:53:00,903,21.39,24.29,451.5,781.0,0.00382233153775034,1
2015-02-05 08:54:00,904,21.4175,24.315,455.25,785.5,0.0038327828002540005,1
2015-02-05 08:55:00,905,21.39,24.29,447.333333333333,789.666666666667,0.00382233153775034,1
2015-02-05 08:55:59,906,21.445,24.34,444.0,787.5,0.0038432573484825897,1
2015-02-05 08:57:00,907,21.463333333333303,24.356666666666698,455.666666666667,787.666666666667,0.0038502533387705703,1
2015-02-05 08:57:59,908,21.5,24.39,454.0,782.5,0.0038642764773461702,1
2015-02-05 08:58:59,909,21.5,24.39,457.333333333333,782.333333333333,0.0038642764773461702,1
2015-02-05 09:00:00,910,21.5,24.39,454.0,786.0,0.0038642764773461702,1
2015-02-05 09:01:00,911,21.5,24.356666666666698,465.666666666667,786.666666666667,0.00385896248129404,1
2015-02-05 09:02:00,912,21.5,24.365,465.5,785.25,0.0038602909718471897,1
2015-02-05 09:03:00,913,21.5,24.29,469.666666666667,788.0,0.00384833475990096,1
2015-02-05 09:04:00,914,21.525,24.5425,478.5,791.25,0.00389458311119627,1
2015-02-05 09:04:59,915,21.55,24.5175,471.25,808.75,0.00389658701648499,1
2015-02-05 09:06:00,916,21.6,24.39,473.0,812.0,0.00388815002810914,1
2015-02-05 09:07:00,917,21.6,24.55,484.5,811.0,0.00391381704229398,1
2015-02-05 09:08:00,918,21.7,24.7,482.5,817.75,0.00396219418759181,1
2015-02-05 09:08:59,919,21.7,24.696666666666697,487.5,833.25,0.00396165607284392,1
2015-02-05 09:10:00,920,21.7675,24.865,490.0,847.75,0.0040054291415228295,1
2015-02-05 09:10:59,921,21.79,24.89,492.0,854.0,0.0040150338084687,1
2015-02-05 09:11:59,922,21.815,24.9175,497.25,863.5,0.00402568175706654,1
2015-02-05 09:13:00,923,21.84,25.0225,495.5,869.75,0.00404897389842617,1
2015-02-05 09:14:00,924,21.89,25.15,495.5,880.0,0.00408226578928212,1
2015-02-05 09:15:00,925,21.89,25.2,497.0,895.75,0.00409043499770933,1
2015-02-05 09:16:00,926,21.89,25.2,497.0,895.5,0.00409043499770933,1
2015-02-05 09:16:59,927,21.89,25.2925,495.5,910.75,0.00410554859532466,1
2015-02-05 09:17:59,928,21.9175,25.39,494.0,919.25,0.004128450298718629,1
2015-02-05 09:19:00,929,21.963333333333303,25.393333333333302,498.666666666667,925.333333333333,0.00414063782090081,1
2015-02-05 09:20:00,930,22.0,25.4725,504.25,933.75,0.0041629967953386105,1
2015-02-05 09:21:00,931,22.0,25.5,506.0,936.0,0.0041675212615806395,1
2015-02-05 09:22:00,932,22.0,25.519000000000002,505.75,939.375,0.00417064729463238,1
2015-02-05 09:23:00,933,22.0,25.538,505.5,942.75,0.00417377335889663,1
2015-02-05 09:23:59,934,22.025,25.5975,518.5,948.25,0.00418998999194358,1
2015-02-05 09:24:59,935,22.05,25.7475,508.5,961.5,0.00422118332665464,1
2015-02-05 09:26:00,936,22.0666666666667,25.7933333333333,503.666666666667,969.333333333333,0.004233077134502001,1
2015-02-05 09:27:00,937,22.0666666666667,25.893333333333302,496.333333333333,973.666666666667,0.00424960077695266,1
2015-02-05 09:28:00,938,22.1,25.926666666666698,503.0,986.333333333333,0.00426382311660346,1
2015-02-05 09:29:00,939,22.1,25.945,506.0,994.5,0.00426685884543887,1
2015-02-05 09:29:59,940,22.1,26.075,489.5,1003.25,0.00428838576690821,1
2015-02-05 09:30:59,941,22.1,25.83,478.0,1006.6666666666699,0.00424781703306446,1
2015-02-05 09:32:00,942,22.1,25.823333333333302,478.0,1009.0,0.00424671319539255,1
2015-02-05 09:33:00,943,22.1,25.8,483.25,998.75,0.00424284979418462,1
2015-02-05 09:34:00,944,22.1,25.8225,484.0,998.0,0.00424657521595717,1
2015-02-05 09:35:00,945,22.1,26.05,476.0,1008.0,0.00428424585938511,1
2015-02-05 09:36:00,946,22.1,26.1,486.5,1021.0,0.00429252572916348,1
2015-02-05 09:36:59,947,22.1,26.0725,476.25,1029.5,0.004287971773692971,1
2015-02-05 09:38:00,948,22.1,25.745,469.0,1025.0,0.00423374339422388,1
2015-02-05 09:39:00,949,22.1,25.7933333333333,459.0,1015.0,0.00424174597402334,1
2015-02-05 09:40:00,950,22.1,25.945,459.0,1011.0,0.00426685884543887,1
2015-02-05 09:40:59,951,22.1,26.03,459.0,1011.6666666666699,0.00428093397277306,1
2015-02-05 09:42:00,952,22.125,26.025,460.25,1025.0,0.00428667719736674,1
2015-02-05 09:42:59,953,22.1,26.1,446.5,1026.75,0.00429252572916348,1
2015-02-05 09:43:59,954,22.1,26.1,466.5,1035.0,0.00429252572916348,1
2015-02-05 09:45:00,955,22.1,26.175,450.25,1032.0,0.00430494594433316,1
2015-02-05 09:46:00,956,22.1,26.2,439.0,1025.66666666667,0.004309086125527961,1
2015-02-05 09:47:00,957,22.1,26.1975,450.25,1026.5,0.00430867210494531,1
2015-02-05 09:48:00,958,22.1,26.2,454.0,1024.0,0.004309086125527961,1
2015-02-05 09:49:00,959,22.075,26.2,450.25,1023.5,0.00430247908050949,1
2015-02-05 09:49:59,960,22.075,26.2225,454.0,1026.5,0.00430619953777207,1
2015-02-05 09:51:00,961,22.1,26.29,454.0,1031.33333333333,0.00432399123106433,1
2015-02-05 09:52:00,962,22.1,26.29,454.0,1027.0,0.00432399123106433,1
2015-02-05 09:53:00,963,22.1,26.29,457.75,1031.0,0.00432399123106433,1
2015-02-05 09:53:59,964,22.1,26.356666666666698,462.333333333333,1033.0,0.00433503250737302,1
2015-02-05 09:55:00,965,22.1,26.315,454.0,1037.0,0.004328131664061071,1
2015-02-05 09:55:59,966,22.1,26.39,456.5,1038.0,0.00434055329151115,1
2015-02-05 09:56:59,967,22.1,26.39,454.0,1034.5,0.00434055329151115,1
2015-02-05 09:58:00,968,22.1,26.39,461.5,1038.5,0.00434055329151115,1
2015-02-05 09:59:00,969,22.1,26.39,444.0,1037.0,0.00434055329151115,1
2015-02-05 10:00:00,970,22.1,26.5225,449.5,1037.5,0.004362499370826171,1
2015-02-05 10:01:00,971,22.125,26.4425,449.5,1032.75,0.00435592680689732,1
2015-02-05 10:01:59,972,22.1,26.47,449.5,1031.5,0.00435380357053742,1
2015-02-05 10:02:59,973,22.1,26.445,460.0,1039.25,0.00434966279811913,1
2015-02-05 10:04:00,974,22.1,26.5,453.0,1038.0,0.004358772569708571,1
2015-02-05 10:05:00,975,22.1,26.445,449.5,1040.25,0.00434966279811913,1
2015-02-05 10:06:00,976,22.1,26.5,449.5,1036.75,0.004358772569708571,1
2015-02-05 10:07:00,977,22.1,26.55,460.0,1045.5,0.00436705441019675,1
2015-02-05 10:08:00,978,22.1,26.5,453.0,1038.0,0.004358772569708571,1
2015-02-05 10:08:59,979,22.1,26.5,454.75,1041.75,0.004358772569708571,1
2015-02-05 10:09:59,980,22.1,26.6,449.5,1047.5,0.00437533646969611,1
2015-02-05 10:11:00,981,22.1,26.6,449.5,1045.5,0.00437533646969611,1
2015-02-05 10:12:00,982,22.1,26.575,449.5,1041.5,0.0043711954125694895,1
2015-02-05 10:13:00,983,22.15,26.6,449.5,1043.0,0.00438878240585666,1
2015-02-05 10:14:00,984,22.1,26.7,455.5,1049.0,0.00439190124576314,1
2015-02-05 10:14:59,985,22.1,26.6666666666667,454.0,1048.0,0.00438637955639434,1
2015-02-05 10:15:59,986,22.1,26.675,454.0,1047.0,0.00438775996961013,1
2015-02-05 10:17:00,987,22.1,26.625,469.0,1047.4,0.0043794775815777,1
2015-02-05 10:18:00,988,22.1,26.65,469.0,1050.0,0.00438361874821534,1
2015-02-05 10:19:00,989,22.1,26.625,464.0,1047.75,0.0043794775815777,1
2015-02-05 10:20:00,990,22.1,26.65,469.0,1047.0,0.00438361874821534,1
2015-02-05 10:21:00,991,22.1,26.64,469.0,1048.25,0.00438196227498949,1
2015-02-05 10:21:59,992,22.1,26.6333333333333,459.0,1044.0,0.00438085796437285,0
2015-02-05 10:23:00,993,22.1,26.6,459.0,1036.5,0.00437533646969611,0
2015-02-05 10:24:00,994,22.05,26.575,469.0,1039.0,0.00435779859957091,0
2015-02-05 10:25:00,995,22.05,26.55,469.0,1039.0,0.00435367037672952,0
2015-02-05 10:25:59,996,22.025,26.4425,469.0,1034.25,0.00432926861517939,1
2015-02-05 10:27:00,997,22.05,26.34,469.0,1024.5,0.00431899545312204,1
2015-02-05 10:27:59,998,22.0,26.29,469.0,1024.75,0.00429752476185875,1
2015-02-05 10:28:59,999,22.0,26.29,469.0,1024.0,0.00429752476185875,1
2015-02-05 10:30:00,1000,22.0,26.23,469.0,1021.6666666666699,0.00428764918406366,1
2015-02-05 10:31:00,1001,22.0666666666667,26.26,464.0,1016.0,0.00431019492691724,1
2015-02-05 10:32:00,1002,22.05,26.245,454.0,1009.0,0.0043033104393608605,1
2015-02-05 10:33:00,1003,22.075,26.2925,454.0,1006.25,0.0043177745763776105,1
2015-02-05 10:34:00,1004,22.1,26.29,454.0,1007.5,0.00432399123106433,1
2015-02-05 10:34:59,1005,22.1,26.245,461.5,1008.0,0.0043165385896180705,1
2015-02-05 10:36:00,1006,22.1,26.245,461.5,1002.5,0.0043165385896180705,1
2015-02-05 10:37:00,1007,22.1,26.245,464.0,999.0,0.0043165385896180705,1
2015-02-05 10:38:00,1008,22.1,26.245,459.0,1006.0,0.0043165385896180705,1
2015-02-05 10:38:59,1009,22.1,26.2,469.0,1003.0,0.004309086125527961,1
2015-02-05 10:40:00,1010,22.08,26.215999999999998,461.5,1006.5,0.00430644624605718,1
2015-02-05 10:40:59,1011,22.1,26.2,454.0,1014.0,0.004309086125527961,1
2015-02-05 10:41:59,1012,22.0,26.1,454.0,1009.0,0.00426625316721653,1
2015-02-05 10:43:00,1013,22.08,26.18,454.0,1009.6,0.00430049171628544,1
2015-02-05 10:44:00,1014,22.025,26.125,454.0,1010.5,0.00427692884900219,1
2015-02-05 10:45:00,1015,22.0,26.175,454.0,1012.5,0.00427859684467222,1
2015-02-05 10:46:00,1016,22.033333333333303,26.23,454.0,1013.6666666666699,0.004296435047830871,1
2015-02-05 10:46:59,1017,22.075,26.2675,454.0,1023.25,0.0043136405849037605,1
2015-02-05 10:47:59,1018,22.0,26.2,439.0,1025.0,0.0042827115119551794,1
2015-02-05 10:49:00,1019,22.075,26.29,444.25,1022.0,0.00431736117477444,1
2015-02-05 10:50:00,1020,22.0666666666667,26.356666666666698,453.0,1024.0,0.00432617170149728,1
2015-02-05 10:51:00,1021,22.05,26.34,450.25,1030.5,0.00431899545312204,1
2015-02-05 10:52:00,1022,22.0666666666667,26.356666666666698,454.0,1032.0,0.00432617170149728,1
2015-02-05 10:53:00,1023,22.075,26.3425,454.0,1033.0,0.0043260427230462604,1
2015-02-05 10:53:59,1024,22.025,26.34,469.0,1031.0,0.004312370569085729,1
2015-02-05 10:54:59,1025,22.025,26.315,463.0,1039.0,0.004308249232743921,1
2015-02-05 10:56:00,1026,22.033333333333303,26.39,471.0,1044.33333333333,0.00432282495101358,1
2015-02-05 10:57:00,1027,22.075,26.365,464.0,1039.5,0.0043297634602676,1
2015-02-05 10:58:00,1028,22.075,26.365,464.0,1044.0,0.0043297634602676,1
2015-02-05 10:59:00,1029,22.0666666666667,26.426666666666698,464.0,1044.66666666667,0.0043377415988366,1
2015-02-05 10:59:59,1030,22.0666666666667,26.463333333333303,474.0,1051.0,0.0043438021918476,1
2015-02-05 11:00:59,1031,22.1,26.5,479.0,1047.0,0.004358772569708571,1
2015-02-05 11:02:00,1032,22.1,26.5,465.25,1054.0,0.004358772569708571,1
2015-02-05 11:03:00,1033,22.1,26.5,469.0,1063.75,0.004358772569708571,1
2015-02-05 11:04:00,1034,22.1,26.5,464.0,1063.5,0.004358772569708571,1
2015-02-05 11:05:00,1035,22.1,26.525,466.75,1061.25,0.0043629134625768,1
2015-02-05 11:06:00,1036,22.1,26.6,465.666666666667,1065.66666666667,0.00437533646969611,1
2015-02-05 11:06:59,1037,22.1,26.6,464.0,1073.25,0.00437533646969611,1
2015-02-05 11:08:00,1038,22.1,26.6,459.0,1083.66666666667,0.00437533646969611,1
2015-02-05 11:09:00,1039,22.1,26.6,454.0,1082.0,0.00437533646969611,1
2015-02-05 11:10:00,1040,22.1333333333333,26.6,454.0,1077.0,0.00438429638374513,1
2015-02-05 11:10:59,1041,22.1,26.6,454.0,1077.33333333333,0.00437533646969611,1
2015-02-05 11:12:00,1042,22.175,26.6,454.0,1079.5,0.00439551902924901,1
2015-02-05 11:12:59,1043,22.175,26.6,450.25,1077.75,0.00439551902924901,1
2015-02-05 11:13:59,1044,22.175,26.6,442.75,1067.75,0.00439551902924901,1
2015-02-05 11:15:00,1045,22.175,26.6,439.0,1070.25,0.00439551902924901,1
2015-02-05 11:16:00,1046,22.2,26.6,439.0,1070.33333333333,0.00440226477037821,1
2015-02-05 11:17:00,1047,22.2,26.6,449.5,1075.5,0.00440226477037821,1
2015-02-05 11:18:00,1048,22.2,26.6,454.75,1076.5,0.00440226477037821,1
2015-02-05 11:19:00,1049,22.2,26.6,448.0,1068.0,0.00440226477037821,1
2015-02-05 11:19:59,1050,22.2,26.6,444.0,1071.5,0.00440226477037821,1
2015-02-05 11:21:00,1051,22.15,26.6,444.0,1075.75,0.00438878240585666,1
2015-02-05 11:22:00,1052,22.15,26.6,444.0,1073.25,0.00438878240585666,1
2015-02-05 11:23:00,1053,22.2,26.6,454.666666666667,1069.0,0.00440226477037821,1
2015-02-05 11:23:59,1054,22.175,26.675,460.0,1062.5,0.004408000239593071,1
2015-02-05 11:25:00,1055,22.2,26.7,460.0,1066.25,0.0044189322146931,1
2015-02-05 11:25:59,1056,22.2,26.7633333333333,449.333333333333,1060.0,0.00442948872153361,1
2015-02-05 11:26:59,1057,22.1666666666667,26.856666666666698,444.0,1077.0,0.0044359660260218,1
2015-02-05 11:28:00,1058,22.2,26.79,444.0,1091.75,0.00443393367296408,1
2015-02-05 11:29:00,1059,22.2,26.856666666666698,444.0,1097.33333333333,0.00444504632752026,1
2015-02-05 11:30:00,1060,22.175,26.9175,440.25,1096.75,0.0044483595573221206,1
2015-02-05 11:31:00,1061,22.2,26.9175,444.0,1104.0,0.00445518696883703,1
2015-02-05 11:31:59,1062,22.2,26.89,454.666666666667,1105.0,0.00445060280264975,1
2015-02-05 11:32:59,1063,22.2,26.9725,449.5,1104.75,0.00446435550248734,1
2015-02-05 11:34:00,1064,22.2,27.0,454.0,1108.66666666667,0.00446893986995333,1
2015-02-05 11:35:00,1065,22.2,27.0,454.0,1116.25,0.00446893986995333,1
2015-02-05 11:36:00,1066,22.2,27.0,454.0,1120.66666666667,0.00446893986995333,1
2015-02-05 11:37:00,1067,22.2,27.025,457.75,1127.25,0.00447310753496422,1
2015-02-05 11:38:00,1068,22.2,27.0,454.0,1134.25,0.00446893986995333,1
2015-02-05 11:38:59,1069,22.2,27.0,454.0,1131.25,0.00446893986995333,1
2015-02-05 11:39:59,1070,22.2,27.05,454.0,1131.0,0.00447727525542733,1
2015-02-05 11:41:00,1071,22.2,27.0,454.0,1129.75,0.00446893986995333,1
2015-02-05 11:42:00,1072,22.2,27.0666666666667,454.0,1137.33333333333,0.00448005376654341,1
2015-02-05 11:43:00,1073,22.2,27.0,449.5,1136.5,0.00446893986995333,1
2015-02-05 11:44:00,1074,22.2,27.075,460.0,1129.0,0.00448144303134378,1
2015-02-05 11:44:59,1075,22.2,27.1,444.0,1126.5,0.00448561086271465,1
2015-02-05 11:45:59,1076,22.2,27.075,444.0,1133.25,0.00448144303134378,1
2015-02-05 11:47:00,1077,22.2,27.0666666666667,444.0,1139.0,0.00448005376654341,1
2015-02-05 11:48:00,1078,22.2,27.1,444.0,1137.0,0.00448561086271465,1
2015-02-05 11:49:00,1079,22.175,27.1,444.0,1136.75,0.0044787364943652,1
2015-02-05 11:50:00,1080,22.2,27.1,444.0,1131.25,0.00448561086271465,1
2015-02-05 11:51:00,1081,22.2,27.033333333333303,444.0,1132.33333333333,0.00447449676895718,1
2015-02-05 11:51:59,1082,22.2,27.0,444.0,1127.5,0.00446893986995333,1
2015-02-05 11:53:00,1083,22.2,27.025,444.0,1114.5,0.00447310753496422,1
2015-02-05 11:54:00,1084,22.2,27.1,460.0,1121.25,0.00448561086271465,1
2015-02-05 11:55:00,1085,22.2,27.1,460.0,1124.0,0.00448561086271465,1
2015-02-05 11:55:59,1086,22.175,27.175,454.75,1127.25,0.00449122102125288,1
2015-02-05 11:57:00,1087,22.175,27.125,460.0,1136.0,0.0044828979480412,1
2015-02-05 11:57:59,1088,22.175,27.125,458.5,1127.75,0.0044828979480412,1
2015-02-05 11:58:59,1089,22.2,27.1,461.5,1122.5,0.00448561086271465,1
2015-02-05 12:00:00,1090,22.2,27.1,464.0,1118.0,0.00448561086271465,1
2015-02-05 12:01:00,1091,22.2,27.1,465.666666666667,1110.0,0.00448561086271465,1
2015-02-05 12:02:00,1092,22.2,27.075,481.5,1115.0,0.00448144303134378,1
2015-02-05 12:03:00,1093,22.2,27.1,474.0,1119.75,0.00448561086271465,1
2015-02-05 12:04:00,1094,22.2,27.0,486.5,1114.0,0.00446893986995333,1
2015-02-05 12:04:59,1095,22.175,27.0,471.5,1104.75,0.00446209123250109,1
2015-02-05 12:06:00,1096,22.2,27.0666666666667,474.0,1099.33333333333,0.00448005376654341,1
2015-02-05 12:07:00,1097,22.2,27.0,481.5,1097.75,0.00446893986995333,1
2015-02-05 12:08:00,1098,22.2,26.945,489.0,1093.5,0.00445977120211573,1
2015-02-05 12:08:59,1099,22.2,27.0,504.0,1088.0,0.00446893986995333,1
2015-02-05 12:10:00,1100,22.2,27.0,502.333333333333,1083.66666666667,0.00446893986995333,1
2015-02-05 12:10:59,1101,22.2,27.0,524.0,1085.5,0.00446893986995333,1
2015-02-05 12:11:59,1102,22.2,26.963333333333303,550.0,1086.5,0.0044628273949086205,1
2015-02-05 12:13:00,1103,22.2,26.84,554.2,1081.8,0.00444226812691885,1
2015-02-05 12:14:00,1104,22.26,26.856666666666698,562.333333333333,1081.0,0.00446143218925086,1
2015-02-05 12:15:00,1105,22.29,26.865,568.5,1063.25,0.00447104193180879,1
2015-02-05 12:16:00,1106,22.315,26.865,606.5,1063.0,0.00447789834796233,1
2015-02-05 12:16:59,1107,22.39,26.79,696.5,1078.0,0.0044858740057066105,1
2015-02-05 12:17:59,1108,22.39,26.9725,657.25,1086.0,0.00451665477446917,1
2015-02-05 12:19:00,1109,22.426666666666698,27.0,744.0,1098.33333333333,0.0045314585515658,1
2015-02-05 12:20:00,1110,22.4725,26.89,708.75,1099.0,0.004525545460910999,1
